rubygem_id,gem_downloads
116771,7710
116772,5394
116773,5782
116774,3512
116775,48
116776,3458
116777,15736
116778,4232
116779,188
116780,11694
116781,3344
116782,5520
116783,148
116784,3510
116785,66
116786,67928
116787,11768
116788,563632
116789,3406
116790,534
116791,3338
116792,9148
116793,10920
116794,4560
116795,24
116796,3974
116797,14304
116798,5956
116799,20942
116800,18734
116801,23142
116802,9414
116803,3334
116804,5518
116805,17428
116806,5436
116807,4368
116808,7248
116809,5790
116810,16230
116811,4958
116812,35022
116813,12936
116814,40780
116815,3728
116816,11374
116817,20099
116818,15204
116819,8212
116820,4442
116821,5066
116822,10958
116823,12854
116824,27954
116825,3500
116826,12468
116827,22196
116828,118704
116829,5296
116830,7894
116831,12720
116832,3536
116833,4106
116834,51946
116835,31012
116836,42200
116837,3856
116838,3384
116839,265344
116840,3600
116841,49404
116842,38090
116843,3306
116844,3244
116845,3354
116846,5136
116847,6814
116848,5036
116849,13862
116850,17476
116851,3550
116852,6842
116853,13312
116854,72044
116855,5520
116856,24620
116857,6850
116858,5562
116859,3660
116860,87074
116861,89580
116862,7500
116863,88716
116864,89654
116865,10580
116866,3370
116867,13984
116868,13256
116869,3362
116870,12566
116871,3898
116872,5484
116873,3770
116874,10302
116875,20952
116876,6274
116877,3344
116878,19078
116879,6164
116880,3414
116881,24332
116882,13496
116883,12776
116884,73596
116885,5426
116886,6034
116887,3306
116888,6406
116889,135400
116890,13918
116891,15986
116892,12214
116893,19812
116894,17057
116895,27162
116896,6914
116897,3302
116898,16832
116899,30674
116900,8929
116901,56992
116902,8206
116903,18778
116904,9976
116905,10366
116906,3432
116907,14076
116908,6200
116909,21588
116910,3506
116911,9526
116912,19684
116913,3362
116914,3576
116915,42408253
116916,6246
116917,10178
116918,37972
116919,3590
116920,2330
116921,3656
116922,3734
116923,3286
116924,16592
116925,44264
116926,13532
116927,3912
116928,5310
116929,13574
116930,24972
116931,3278
116932,3380
116933,14696
116934,4100
116935,5362
116936,3686
116937,16094
116938,7588
116939,51798
116940,4058
116941,2606
116942,88906
116943,19114
116944,4250
116945,9658
116946,4790
116947,3544
116948,178
116949,16
116950,26
116951,5448
116952,129374
116953,41204
116954,388
116955,7826
116956,3222
116957,5172
116958,683328
116959,9318
116960,15584
116961,6628
116962,3510
116963,12176
116964,3682
116965,3548
116966,68596
116967,8890
116968,23948
116969,24754
116970,8982
116971,11828
116972,3384
116973,107378
116974,3332
116975,3380
116976,3334
116977,8548
116978,13110
116979,192
116980,3336
116981,22282
116982,13154
116983,2802
116984,12818
116985,10896
116986,7674
116987,622
116988,4356
116989,3366
116990,3518
116991,7424
116992,2172
116993,22734
116994,18280
116995,9688
116996,8310
116997,7420
116998,14712
116999,97924
117000,36781
117001,3852
117002,19846
117003,22802
117004,9534
117005,14622
117006,16126
117007,4816
117008,7468
117009,5074
117010,297268
117011,12484
117012,3426
117013,10056
117014,7454
117015,82848
117018,18556
117019,3312
117020,19752
117021,7070
117022,11014
117023,6044
117024,6032
117025,9766
117026,8260
117027,4942
117028,4134
117029,9572
117030,5372
117031,416945
117032,3634
117033,15076
117034,3614
117035,11256
117036,24064
117037,7258
117038,9436
117039,3378
117040,35412
117041,3808
117042,23854
117043,208
117044,200
117045,8620
117046,3410
117047,8900
117048,4778
117049,3340
117050,31974
117051,25092
117052,7834
117053,4848
117054,13332
117055,128
117056,13198
117057,5476
117058,3716
117059,3506
117060,129752
117061,3498
117062,3582
117063,10650
117064,28
117065,5470
117066,5532
117067,4952
117068,13226
117069,9193
117070,14304
117071,16150
117072,46404
117073,4898
117074,13142
117075,5274
117076,3640
117077,16944
117078,13526
117079,5276
117080,5540
117081,3344
117082,9620
117083,3560
117084,274604
117085,5864
117086,6088
117087,10778
117088,3430
117089,26832
117090,5734
117091,2052
117092,3528
117093,8022
117094,82438
117095,558176
117096,23628
117097,209900
117098,81744
117099,38192
117100,96932
117101,5308
117102,3298
117103,3340
117104,25508
117105,7332
117106,3286
117107,50384
117108,6256
117109,7632
117110,18568
117111,5412
117112,23582
117113,22
117114,15512
117115,78114
117116,7696
117117,3304
117118,86022
117119,11504
117120,14874
117121,12410
117122,3644
117123,6790
117124,8186
117125,36
117126,10226
117127,95224
117128,28064
117129,305556
117130,3342
117131,8451848
117132,3400
117133,50484
117134,7108
117135,6916
117136,3310
117137,148
117138,17370
117139,5874
117140,32362
117141,7294
117142,7170
117143,52634
117144,3514
117145,3982
117146,50438
117147,26814
117148,13620
117149,103108
117150,49046
117151,22546
117152,6064
117153,68792
117154,7202
117155,3822
117156,3814
117157,15598
117158,3414
117159,40106
117160,27925
117161,3954
117162,20212
117163,5728
117164,3324
117165,10192
117166,5392
117167,20898
117168,9758
117169,3404
117170,10774
117171,3394
117172,5516
117173,40
117174,73634
117175,12570
117176,1538
117177,4530
117178,9294
117179,3338
117180,11506
117181,8334
117182,16342
117183,3604
117184,20306
117185,25594
117186,3344
117187,28066
117188,4130
117189,69420
117190,12829
117191,41644
117192,8460
117193,9416
117194,5070
117195,7428
117196,30270
117197,15804
117198,10088
117199,38630
117200,16002
117201,25576
117202,58004
117203,43764
117204,4378
117205,3372
117206,3544
117207,11726
117208,8316
117209,13152
117210,12700
117211,10992
117212,4076
117213,3854
117214,13944
117215,8576
117216,3514
117217,15654
117218,3556
117219,3720
117220,6860
117221,5494
117222,3506
117223,3362
117224,218246
117225,12348
117226,12304
117227,6550
117228,3372
117229,18928
117230,8832
117231,3598
117232,3572
117233,3810
117234,8542
117235,5352
117236,5786
117237,54128
117238,68831
117239,4608
117240,3434
117241,48372
117242,3632
117243,9120
117244,94754
117245,3336
117246,13358
117247,3982
117248,22982
117249,3780
117250,3832
117251,18812
117252,3518
117253,3530
117254,5470
117255,3386
117256,3440
117257,8658
117258,3598
117259,3254
117260,3440
117261,3542
117262,1183164
117263,3176
117264,3640
117265,3306
117266,33194
117267,3346
117268,10732
117269,8562
117270,57214
117271,22354
117272,27608
117273,13430
117274,3632
117275,8124
117276,25416
117277,13512
117278,59812
117279,65608
117280,22916
117281,3254
117282,13122
117283,3570
117284,26678
117285,7522
117286,3440
117287,3334
117288,346442
117289,19498
117290,4308
117291,3490
117292,190
117293,3326
117294,3338
117295,84014
117296,129881
117297,9940
117298,39494
117299,2457075
117300,11444
117301,23712
117302,11320
117303,3666
117304,3992
117305,3942
117306,3304
117307,12362
117308,5532
117309,6762
117310,5588
117311,78926
117312,3402
117313,3364
117314,3706
117315,8562
117316,3414
117317,7538
117318,132
117319,7274
117320,3416
117321,18552
117322,5328
117323,97376
117324,512024
117325,5360
117326,4632
117327,31814
117328,1804
117329,5262
117330,24
117331,15092
117332,3830
117333,60
117334,3514
117335,8276
117336,79992
117337,5424
117338,14272
117339,6618341
117340,5752
117341,4104
117342,3352
117343,26076
117344,3696
117345,3970
117347,3630
117348,12754
117349,9578
117350,13902
117351,31576
117352,38934
117353,3272
117354,50866
117355,16974
117356,7660
117357,3698
117358,19704
117359,3450
117360,20650
117361,132470
117362,9590
117363,12
117364,5652
117365,3504
117366,101286
117367,21138
117368,27748
117369,5740
117370,6040
117371,4158
117372,3836
117373,3500
117374,3554
117375,5642
117376,9802
117377,42278
117378,12182
117379,33630
117380,3570
117381,44194468
117382,8124
117383,55250
117384,8160
117385,21102
117386,3920
117387,8930
117388,5242
117389,11674
117390,9618
117391,3702
117392,3776
117393,8952
117394,884
117395,60
117396,3686
117397,3552
117398,13798
117399,22614
117400,28352
117401,6664
117402,6018
117403,47734233
117404,1205413
117405,21028
117406,146886
117407,176404960
117408,6000
117409,86254
117410,3256
117411,3238
117412,10954
117413,19050
117414,48512
117415,7794
117416,7310
117417,1822242
117418,12742
117419,6316
117420,2720
117421,25812
117422,11562
117423,5526
117424,3298
117425,23616
117426,3954
117427,5900
117428,22241
117429,3864
117430,2347882
117431,2018
117432,7052
117433,3350
117434,3632
117435,9178
117436,3556
117437,182
117438,37834
117439,5558
117440,8208
117441,12276
117442,18302
117443,3272
117444,34096
117445,13484
117446,3558
117447,11540
117448,1788
117449,9702
117450,35498
117451,87166
117452,9132
117453,3350
117454,4982
117455,5748
117456,3326
117457,3500
117458,34422
117459,3332
117460,3332
117461,15106
117462,36
117463,2840157
117464,6300
117465,17616
117466,3844
117467,6738
117468,11850
117469,10492
117470,5946
117471,29754
117472,8668
117473,5546
117474,20876
117475,20970
117476,42674
117477,3792
117478,136
117479,3406
117480,32568
117481,8228
117482,7884
117483,3662
117484,20726
117485,19218
117486,44
117487,5816
117488,113360
117489,5970
117490,9018
117491,25672
117492,3326
117493,41004
117494,3566
117495,16868
117496,7494
117497,7974
117498,366
117499,5380
117500,15382
117501,8870
117502,21718
117503,5376
117504,5594
117505,3570
117507,19706
117508,16728
117509,21100
117510,9272
117511,18474
117512,4014
117513,3368
117514,12448
117515,3648
117516,9576
117517,10194
117518,26278
117519,9452
117520,8422
117521,16994
117522,174716
117523,20688
117524,17870
117525,17112
117526,6464
117527,3504
117528,3708
117529,29734
117530,5372
117532,70
117533,3336
117534,808
117535,4688
117536,12632
117537,3378
117538,9418
117539,19642
117540,11790
117541,3492
117542,11646
117543,3484
117544,26422
117545,18678
117546,3536
117547,1032
117548,3772
117549,125256
117550,25512
117551,3420
117552,11462
117553,19372
117554,5726
117555,22826
117556,5350
117557,7382
117558,20452
117559,8292
117560,4578
117561,3538
117562,9618
117563,3854
117564,137548
117565,5894
117566,17850
117567,4764
117568,9186
117569,11138
117570,12606
117571,3540
117572,69390
117573,14828
117574,11222
117575,18832
117576,6558
117577,7324
117578,3360
117579,3612
117580,21256
117581,9372
117582,10580
117583,3436
117584,1198
117585,36310
117586,137360
117587,432
117588,3586
117589,3258
117590,8284
117591,6960
117592,5280
117593,6374
117594,20
117595,3708
117596,5982
117597,5680
117598,211014
117599,16140
117600,18960
117601,4012
117602,16068
117603,3540
117604,3260
117605,3356
117606,5378
117607,39742
117608,9332
117609,5404
117610,5362
117611,486
117612,3314
117613,3276
117614,5860
117615,17572
117616,7328
117617,25468
117618,3698
117619,5684
117620,5632
117621,19894
117622,8004
117623,5432
117624,39148
117625,5618
117626,23066
117627,3400
117628,3698
117629,18762
117630,1936
117631,5844
117632,54210
117633,12554
117634,3402
117635,12520
117636,21090
117637,3528
117638,16002
117639,23824
117640,216386
117641,17594
117642,23690
117643,12470
117644,17028
117645,16802
117646,6960
117647,89128
117648,14266
117649,37756
117650,5996
117651,7326
117652,16842
117653,8488
117654,7648
117655,222272
117656,15304
117657,8226
117658,9412
117659,5263650
117660,27044
117661,11808
117662,8072
117663,63254
117664,6778
117665,5326
117666,3584
117667,5762
117668,6530
117669,16526
117670,13916
117671,435998
117672,14234
117673,3484
117674,8910
117675,9428
117676,5451294
117677,2016
117678,11970
117679,3458
117680,36684
117681,5398
117682,10766
117683,18506
117684,5574
117685,4658
117686,17390
117687,90062
117688,9344
117689,12770
117690,7928
117691,33476
117692,51044
117693,10218
117694,11688
117695,9578767
117696,554
117697,4792
117698,227538
117699,18114
117700,5360
117701,5290
117702,5264
117703,27194
117704,3348
117705,4926
117706,4840
117707,10806
117708,10374
117709,7474
117710,14114
117711,3416
117712,32030
117713,16592
117714,5846
117715,10390
117716,18224
117717,51006
117718,9990
117719,11242
117720,9428
117721,5578
117722,84384
117723,10694
117724,3256
117725,66124
117726,7316
117727,40416
117728,3458
117729,3576
117730,80
117731,5832
117732,3252
117733,10002
117734,9520
117735,7330
117736,5254
117737,34654
117738,12918
117739,5802
117740,5352
117741,5340
117742,13858
117743,3512
117744,3578
117745,3542
117746,24646
117747,9900
117748,26691
117749,9830
117750,8052
117751,4376
117752,34
117753,33204
117754,264774
117755,8644
117756,13534
117757,119076
117758,3488
117759,7452
117760,53942
117761,3870
117762,11850
117763,9362
117764,7438
117765,3304
117766,26532
117767,3352
117768,3774
117769,27674
117770,4350
117771,11724
117772,3390
117773,3532
117774,17686
117775,17376
117776,8248
117777,12404
117778,14184
117779,320
117780,280
117781,3798
117782,19700
117783,8394
117784,53204
117785,3572
117786,6834
117787,6326
117788,5420
117789,3574
117790,43958
117791,3440
117792,3634
117793,13148
117794,24470
117795,7274
117796,3270
117797,6126
117798,7382
117799,3768
117800,20394
117801,14658
117802,6064
117803,5384
117804,5452
117805,9090
117806,9154
117807,5698
117808,322572
117809,10924
117810,6050
117811,7622
117812,10310
117813,7086
117814,17896
117815,3528
117816,3388
117817,57832
117818,7410
117819,319141
117820,5564
117821,5450
117822,24
117823,9406
117824,3432
117825,244
117826,11528
117827,294
117828,14654
117829,12766
117830,15360
117831,3446
117832,24
117833,3350
117834,3252
117835,10656
117836,7738
117837,23834
117838,3366
117839,5682
117840,54278
117841,3760
117843,31326
117844,11926
117845,40092
117846,353284
117847,5420
117848,27626
117849,6560
117850,22051
117851,56946
117852,18178
117853,16696
117854,5528
117855,36808034
117856,7232
117857,3282
117858,13962
117859,1752
117860,55243439
117861,11640
117862,194
117863,16248
117864,2138
117865,5520
117866,3388
117867,71074
117869,34410
117873,3594
117874,3546
117875,6712
117876,10526
117877,7746
117878,1876
117879,3748
117880,231298
117881,6252
117882,8566
117883,3316
117884,22
117885,27120
117886,6092
117907,62296
117908,14394
117909,45858
117910,4316
117911,6204
117912,3406
117913,3512
117914,33008
117915,16682
117916,4534
117917,122812
117918,7500
117919,32808
117920,9028
117921,632
117922,42534
117923,3448
117924,3318
117925,7550
117926,3462
117927,3402
117928,4218
117929,578
117930,114936
117931,22016
117932,5742
117933,29847
117934,162
117935,14682
117936,5360
117937,128338
117938,5400
117939,15752
117940,11342
117941,22236
117942,19676
117943,78941
117944,11454
117945,3448
117946,7592
117947,5704
117948,3450
117949,5392
117950,7336
117951,7596
117952,505039
117953,6038
117954,3606
117955,20732
117956,13100
117957,3938
117958,3450
117959,10474
117960,3438
117961,25740
117962,21368
117963,5426
117964,12884
117965,13512
117966,660
117967,3686
117968,12958
117969,3680
117970,196766
117971,9062
117972,2064624
117973,3378
117974,5416
117975,16824
117976,9808
117977,4058
117978,1546180
117979,3452
117980,3550
117981,3524
117982,319220
117983,3676373
117984,588660
117985,3800
117986,3396
117987,11074
117988,86516
117989,30944
117990,3288
117991,5200
117992,44939124
117993,32204
117994,7468
117995,12818
117996,41674
117997,10224
117998,9366
117999,12460
118000,75058
118001,5324
118002,157034
118003,3388
118004,21892
118005,5686
118006,6320
118007,27652
118008,37394
118009,3426
118010,20494
118011,22
118012,29682
118013,38
118014,14496
118015,3496
118016,142
118017,21754
118018,3480
118019,5342
118020,9180
118021,12330768
118022,3686
118023,67790
118024,17206
118025,5944
118026,3974
118027,60706
118028,25234
118029,7492
118030,46074
118031,5600
118032,25392
118033,7712
118034,6510
118035,3722
118036,5308
118037,5460
118038,61144
118039,6172
118040,18808
118041,9274
118042,3482
118043,35802
118044,10652
118045,5986
118046,3634
118047,3292
118048,3366
118049,3254
118050,5900
118051,84650
118052,3602
118053,5804
118054,14768
118055,3334
118056,18716
118057,3310
118058,3706
118059,262
118060,47455465
118061,3560
118062,1274
118063,6562
118064,3790
118065,4080
118066,5906
118067,11568
118068,3342
118069,4834
118070,11870
118071,240842
118072,6058
118073,5492
118074,6004
118075,48
118076,3952
118077,6900
118078,14288
118079,25828
118080,3420
118081,18956
118082,3388
118083,16318
118084,9276
118085,8746
118086,22258
118087,3452
118088,15612
118089,8600
118090,3532
118091,3540
118092,3420
118093,3372
118094,3390
118095,3498
118096,6698
118097,9186
118098,18082
118099,14736
118100,1418
118101,9950
118102,9612
118103,305822
118104,75000
118105,3328
118106,14158
118107,3482
118108,3550
118109,3476
118110,18050
118111,13590
118112,6908
118113,9464
118114,6948
118115,3368
118116,5880
118117,12114
118118,896
118119,22782
118120,5862
118121,3298
118122,3408
118123,10552
118124,3322
118125,4216
118126,892
118127,1536
118128,7888
118129,473628
118130,12786
118131,3586
118132,538
118133,11346
118134,7180
118135,872287
118136,5546
118137,3496
118138,17772
118139,10294
118140,566680
118141,6114
118142,21960
118143,3474
118144,9210
118145,7366
118146,36682
118147,115546
118148,6096
118149,31898
118150,482
118151,10860
118152,8814
118153,618285
118154,17756
118155,703941
118156,24
118157,13288
118158,309782
118159,5346
118160,6106
118161,16668
118162,13978
118163,3608
118164,3414
118165,7900
118166,39088
118167,3402
118168,11668
118169,5090
118170,7448
118171,5460
118172,8842
118173,154196
118174,5654
118175,90910
118176,4472
118177,110150
118178,10186897
118179,30706
118180,15386
118181,174
118182,9822
118183,3438
118184,28427
118185,3402
118186,7764
118187,15070
118188,7568
118189,5530
118190,22666
118191,8908
118192,7396
118193,13924
118194,3252
118195,3394
118196,7582
118197,5792
118198,118860
118199,3728
118200,15916
118201,3496
118202,150300
118203,3388
118204,15096
118205,496292
118206,3286
118207,33646
118208,7504
118209,3366
118210,1264
118211,172
118212,17816
118213,15892
118214,3350
118215,26608
118216,3672
118217,4968
118218,3274
118219,15808
118220,5564
118221,9294
118222,8454
118223,17964
118224,12152
118225,3396
118226,15030
118227,30
118228,3618
118229,211406
118230,48594
118231,25966
118232,11342
118233,7254
118234,10210
118235,353902
118236,5560
118237,168256
118238,68186
118239,36610
118240,9792
118241,27456
118242,15946
118243,31908
118244,8554
118245,9272
118246,7730
118247,22670
118248,14966
118249,3340
118250,1018
118251,5370
118252,70402
118253,3260
118254,9264
118255,12508
118256,7178
118257,3610
118258,3328
118259,5362
118260,6332
118261,7410
118262,15674
118263,1382984
118264,3338
118265,140868
118266,3686
118267,18
118268,3476
118269,10712
118270,3610
118271,6414
118272,7186
118273,144438
118274,3488
118275,11670
118276,13624
118277,5800
118278,13302
118279,5388
118280,7964
118281,3315670
118282,49262
118283,3384
118284,1116736
118285,4188
118286,6060
118287,4334
118288,2056353
118289,32234
118290,5400
118291,28502
118292,5432
118293,5444
118294,21704
118295,1193384
118296,50832
118297,4492
118298,4386
118299,10414
118300,5406
118301,6192
118302,10558
118303,21390
118304,34
118305,8282
118306,5198
118307,152582
118308,101690760
118309,5502
118310,50454
118311,66328
118312,31364
118313,12112
118314,5350
118315,3634
118316,17508
118317,60514
118318,6090
118319,3478
118320,6148
118321,9034
118322,3638
118323,5850
118324,3516
118325,22376
118326,3366
118327,11510
118328,82906
118329,68684
118330,318149
118331,3400
118332,9446
118333,246
118334,3204
118335,10232
118336,14382
118337,6126
118338,8242
118339,32
118340,3360
118341,9046
118342,60014
118343,3830
118344,5614
118345,3340
118346,5366
118347,7894
118348,11256
118349,13296
118350,24444
118351,5458
118352,8686
118353,16936
118354,6508
118355,3212
118356,4709
118357,3336
118358,9900
118359,3590
118360,426322
118361,6160
118362,9734
118363,372
118364,7294
118365,42486
118366,18562
118367,3478
118368,5440
118369,4818
118370,7408
118371,22624
118372,142
118373,508
118374,5644
118375,3286
118376,5522
118377,22026
118378,5532
118379,3540
118380,3290
118381,744
118382,8842
118383,3508
118384,8410
118385,12470
118386,3352
118387,5740
118388,21654
118390,15168
118391,25028
118392,5732
118393,3398
118394,19742
118395,6950
118396,70
118397,4502
118398,7060
118399,11490
118400,6686
118401,10918
118402,10976
118403,6668
118404,52304985
118405,25244
118406,3462
118407,8650
118408,38204
118409,164080
118410,12126
118411,6692
118412,8804
118413,3456
118414,9558
118415,3602
118416,1994504
118417,5470
118418,1156
118419,103686
118420,13432
118421,21854
118422,30992
118423,57202
118424,8186
118425,5728
118426,1000
118427,12964
118428,18178
118429,9770
118430,4514
118431,18634
118432,46227
118433,95804
118434,90244
118435,7968
118436,3426
118437,7580
118438,32596
118439,6264
118440,37268
118441,3272
118442,7056
118443,5686
118444,63746
118445,67976
118446,3476
118447,3428
118448,6852
118449,8260
118450,12342
118451,789880
118452,3754
118453,5948
118454,535446
118455,9234
118456,3404
118457,5636
118458,55666
118459,6766
118460,5738
118461,14186
118462,3444
118463,5372
118464,10214
118465,9332
118466,13264
118467,15976
118468,12452
118469,5930
118470,6924
118471,18730
118472,14848
118473,9168
118474,3742
118475,106992
118476,15316
118477,22994
118478,3266
118479,90854
118480,6518
118481,9626
118482,8594
118483,7264
118484,6422
118485,3302
118486,532546
118487,3388
118488,8612
118489,4616
118490,20000
118491,28514
118492,3362
118493,4188
118494,7922
118495,3462
118496,11756
118497,6230
118498,7290
118499,309934
118500,13966
118501,3444
118502,57814
118503,7356
118504,5704
118505,8742
118506,16342
118507,12222
118508,94334
118509,8566
118510,39078
118511,10278
118512,7834
118513,7334
118514,5822
118515,3386
118516,23936
118517,22142
118518,52224
118519,15658
118520,28186
118521,3184
118522,11806
118523,14830
118524,3440
118525,371142
118526,3338
118527,18002
118528,4210
118529,18448
118530,32826
118531,13728
118532,11070
118533,5806
118534,3322
118535,5350
118536,27502
118537,9370
118538,3284
118539,113420
118540,5340
118541,3684
118542,13158
118543,7834
118544,3464
118545,5759271
118546,7710
118547,5642
118548,3676
118549,6278
118550,5158
118552,3282
118553,3346
118554,3880
118555,37348
118556,54558
118557,304
118558,20024
118559,3290
118560,526446
118561,3288
118562,20428
118563,9844
118564,17686
118565,21216
118566,3416
118567,3264
118568,3380
118569,3302
118570,3328
118571,68055
118572,1048222
118573,8360
118574,3364
118575,18328250
118576,7176
118577,41698
118578,16572
118579,3478
118580,60940
118581,4724
118582,3532
118583,3352
118584,31580
118585,8216
118586,3746
118587,20796
118588,5000
118589,3442
118590,10248
118591,27796
118592,12878
118593,3294
118594,235300
118595,8160
118596,13874
118597,7846
118598,9326
118599,7218
118600,8118
118601,27310
118602,5436
118603,4234
118604,100578
118605,3290
118606,7480
118607,40468
118608,3292
118609,3526
118610,180
118611,9150
118612,9766
118613,4844
118614,11804
118615,22898
118616,18
118617,18446
118618,58
118619,11002
118620,11362
118621,185787
118622,3258
118623,2243540
118624,13998
118625,13728
118626,30814
118627,6916
118628,5654
118629,28542
118630,5500
118631,340
118632,16542
118633,3332
118634,3428
118635,7688
118636,3386
118637,3396
118642,3366
118643,3456
118644,88
118645,4168
118646,16474
118647,3346
118648,14426
118649,10560
118650,32020
118651,23042
118652,5934
118653,8378
118654,23744
118655,10708
118656,7100
118657,8168
118658,145768
118659,133550
118660,5414
118661,3366
118662,7622
118663,5694
118664,8442
118665,3456
118666,7928
118667,5946
118668,5270
118669,16
118670,8098
118671,5284
118672,72312
118673,30244
118674,6828
118675,4150
118676,530218
118677,19334
118678,1377670
118679,33910
118680,21676
118681,28724
118682,8374
118683,9330
118684,24332
118685,3178
118686,24726
118687,25790
118688,69268
118689,3462
118690,3330
118691,3350
118692,5550
118693,3362
118694,328370
118695,3696
118696,25926
118697,8110
118698,3292
118699,5344
118700,3274
118701,3710
118702,9260
118703,12726
118704,5252
118705,7660
118706,34238
118707,5208
118708,11306
118709,3458
118710,3274
118711,10188
118712,16118
118713,9534
118714,7194
118715,3334
118716,8370
118717,3276
118718,9852
118719,8146
118720,3958
118721,3216
118722,3640
118723,3244
118724,20936
118725,5320
118726,3520
118727,9284
118728,4400
118729,3676
118730,8346
118731,3216
118732,3784
118733,8898
118734,10586
118735,254
118736,6290
118737,3234
118738,9352
118739,3498
118740,5968
118741,14140
118742,9914
118743,3348
118744,3828
118745,21576
118746,11450
118747,3660
118748,3788
118749,4984
118750,3226
118751,12858
118752,3390
118753,3470
118754,7894
118755,90
118756,3260
118757,84
118758,3490
118759,9548
118760,7350
118761,7342
118762,5918
118763,7830
118764,5458
118765,5728
118766,81984
118767,5402
118768,3692
118769,6248
118770,8718
118771,6580
118772,20076
118773,25870
118774,147368
118775,3758
118776,3986
118777,8984
118778,74
118779,6622
118780,1103412
118781,247138
118782,12334
118783,5162
118784,5188
118785,18496
118786,5814
118787,7824
118788,3348
118789,8124
118790,4754
118791,19554
118792,5394
118793,5106
118794,6162
118795,1345454
118796,9708
118797,74
118798,3448
118799,119738
118800,32260
118801,27300
118802,25842
118803,15358
118804,3388
118805,3464
118806,3852
118807,5570
118808,6212
118809,5680
118810,6452
118812,3422
118813,104838
118814,726
118815,3336
118816,26462
118817,3378
118818,4968
118819,3308
118820,3398
118821,3556
118822,25456
118823,15374
118824,3424
118825,3472
118826,45942
118827,3380
118828,78358
118829,126460
118830,3580
118831,5334
118832,4380
118833,3726
118834,6702
118835,3746
118836,46027
118837,10326
118838,3504
118839,3364
118840,8302
118841,11990
118842,24276
118843,23564
118844,3442
118845,3512
118846,25076
118847,21358
118848,5198
118849,29122
118850,4038
118851,3562
118852,3946
118853,252
118854,6174
118855,6172
118856,3630
118857,3246
118858,10970
118859,3314
118860,12986
118861,14166
118862,3446
118863,3400
118864,3554
118865,35744
118866,15356
118867,3508
118868,5680
118869,34622
118870,11446
118871,3402
118872,6226
118873,3920
118874,3394
118875,3462
118876,3276
118877,5500
118878,12066
118879,4238
118880,3252
118881,7816
118882,380
118883,3402
118884,3574
118885,5588
118886,34810
118887,5920
118888,20514
118889,174
118890,17750
118891,8298
118892,16584
118893,29206
118894,5302
118895,13528
118896,3330
118897,11468
118898,5404
118899,64926
118900,18494
118901,3210
118902,3482
118903,3247620
118904,12
118905,10268
118906,11680
118907,15308
118908,4168
118909,5392
118910,20190
118911,7608
118912,10042
118913,8874
118914,4822
118915,4050
118916,3542
118917,17982
118918,14548
118919,26644
118920,7690
118921,3984
118922,80
118923,22902
118924,16046
118926,3950
118927,8188
118928,4910
118929,5580
118930,12
118931,4007419
118932,5326
118933,57830
118934,16216
118935,3896
118936,5508
118937,3272
118938,5764
118939,10880
118940,7954
118941,5720
118942,3556
118943,8608
118944,7710
118945,3924
118946,3216
118947,3466
118948,22242
118949,50150
118950,5498
118951,3262
118952,5340
118953,45224
118954,5822
118955,10274
118956,3312
118957,31862
118958,5916
118959,46930
118960,3294
118961,8798
118962,9540
118963,5652
118964,3492
118965,3980
118966,226836
118967,16438
118968,49074
118969,3344
118970,9628
118971,3336
118972,7720
118973,20868
118974,11764
118975,28
118976,43564
118977,3496
118978,3730
118979,42590
118980,3764
118981,8542
118982,39446
118983,14796
118984,82218
118985,4290
118986,8122
118987,3642
118988,17918
118989,40
118990,3462
118991,11684
118992,13618
118993,17588
118994,15638
118995,169694
118996,11124
118997,8380
118998,7568
118999,6222
119000,5152
119001,49212
119002,14946
119003,7536
119004,3494
119005,14300
119006,3282
119007,14968
119008,37294
119009,38768
119010,3956
119011,1904
119012,3234
119013,10160
119014,11592
119015,42
119016,5618
119017,8728
119018,16136
119019,33776
119020,14554
119021,27988
119022,6686
119023,9216
119024,29064
119025,28094
119026,3548
119027,3382
119028,111476
119029,827538
119030,11738
119031,14982
119032,7374
119033,3982
119034,12958
119035,51336
119036,7630
119037,3242
119038,3348
119039,3976
119040,20968
119041,3644
119042,3324
119043,9794
119044,3222
119045,9800
119046,5098
119047,20
119048,3284
119049,3222
119050,3414
119051,156140
119052,10310
119053,7550
119054,17716
119055,14
119056,3542
119057,6392
119058,7442
119059,21620
119060,22570
119061,2120
119062,1742
119063,758
119064,25812
119065,5820
119066,9152
119067,2314186
119068,14542
119069,3226
119070,14836
119071,24262
119072,9058
119073,3260
119074,90
119075,18
119076,3446
119077,5272
119078,13098
119079,15162
119080,5430
119081,50704
119082,3546
119083,15156
119084,11868
119085,3324
119086,6022
119087,170780
119088,13334
119089,88360
119090,5698
119091,3310
119092,3286
119093,3404
119094,9278
119095,6430
119096,5320
119097,3710
119098,3540
119099,19662
119100,190812
119101,31350
119102,3488
119103,135638
119104,15438
119105,6806
119106,7604
119107,5294
119108,3420
119110,5984
119111,3472
119112,3314
119113,16242
119114,5906
119115,3550
119116,11574
119117,186482
119118,80691
119119,20
119120,8034
119121,5956
119122,5240
119123,3328
119124,27526
119125,4338
119126,3254
119127,6894
119128,3590
119129,9522
119130,224
119131,19860
119132,3552
119133,15892
119134,33824
119135,17536
119136,5622
119137,11168
119138,18054
119139,7582
119140,5820
119141,3252
119142,13870
119143,15258
119144,24468
119145,9064
119146,18708
119147,16892
119148,5422
119149,5712
119150,5396
